11/10/2017 10:37:47,340 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 78. Target id: 910. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:47 CEST 2017
11/10/2017 10:37:48,724 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 79. Target id: 911. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:48 CEST 2017
11/10/2017 10:37:49,640 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 80. Target id: 912. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:49 CEST 2017
11/10/2017 10:37:50,455 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 81. Target id: 913. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:50 CEST 2017
11/10/2017 10:37:51,055 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 82. Target id: 914. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:51 CEST 2017
11/10/2017 10:37:51,624 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 83. Target id: 915. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:51 CEST 2017
11/10/2017 10:37:52,925 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 84. Target id: 916. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:52 CEST 2017
11/10/2017 10:37:53,525 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 85. Target id: 917. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:53 CEST 2017
11/10/2017 10:37:54,588 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 86. Target id: 918. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:54 CEST 2017
11/10/2017 10:37:55,204 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 87. Target id: 919. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:55 CEST 2017
11/10/2017 10:37:56,109 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 88. Target id: 920. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:56 CEST 2017
11/10/2017 10:37:57,206 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 89. Target id: 921. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:57 CEST 2017
11/10/2017 10:37:58,040 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 90. Target id: 922. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:57 CEST 2017
11/10/2017 10:37:59,105 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 91. Target id: 923. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:59 CEST 2017
11/10/2017 10:37:59,710 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 92. Target id: 924. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:59 CEST 2017
11/10/2017 10:38:00,425 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 93. Target id: 925. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:00 CEST 2017
11/10/2017 10:38:01,010 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 94. Target id: 926. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:00 CEST 2017
11/10/2017 10:38:01,726 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 95. Target id: 927. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:01 CEST 2017
11/10/2017 10:38:02,357 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 96. Target id: 928. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:02 CEST 2017
11/10/2017 10:38:03,441 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 97. Target id: 929. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:03 CEST 2017
11/10/2017 10:38:04,241 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 98. Target id: 930. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:04 CEST 2017
11/10/2017 10:38:04,857 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 99. Target id: 931. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:04 CEST 2017
11/10/2017 10:38:05,442 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 100. Target id: 932. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:05 CEST 2017
11/10/2017 10:38:06,106 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 101. Target id: 933. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:06 CEST 2017
11/10/2017 10:38:06,705 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 102. Target id: 934. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:06 CEST 2017
11/10/2017 10:38:07,741 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 103. Target id: 935. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:07 CEST 2017
11/10/2017 10:38:08,309 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 104. Target id: 936. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:08 CEST 2017
11/10/2017 10:38:09,140 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 105. Target id: 937. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:09 CEST 2017
11/10/2017 10:38:09,771 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 106. Target id: 938. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:09 CEST 2017
11/10/2017 10:38:10,340 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 107. Target id: 939. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:10 CEST 2017
11/10/2017 10:38:11,271 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 108. Target id: 940. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:11 CEST 2017
11/10/2017 10:38:11,871 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 109. Target id: 941. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:11 CEST 2017
11/10/2017 10:38:12,456 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 110. Target id: 942. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:12 CEST 2017
11/10/2017 10:38:13,055 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 111. Target id: 943. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:13 CEST 2017
11/10/2017 10:38:13,724 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 112. Target id: 944. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:13 CEST 2017
11/10/2017 10:38:14,324 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 113. Target id: 945. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:14 CEST 2017
11/10/2017 10:38:15,370 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 114. Target id: 946. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:15 CEST 2017
11/10/2017 10:38:16,341 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 115. Target id: 947. Imported by PazientiImporter050112 on date Wed Oct 11 10:38:16 CEST 2017
